region,channel,product_category,customer_segment,revenue_level,budget_level,reach_level,id,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue,year,month,day,hour
north,email,Lighting,Premium,low,high,low,10954,122.4,0.85,0.3126,70.0,1818,0.0114,1.57,-1.3660254037844388,28.0,137603.53,98.03402903867617,2010,8,10,16
north,email,General,Premium,medium,low,high,10955,4.65,4.65,0.2935,894.0,29784,0.2202,3.74,0.9999999999999998,30.0,4827.58,157.1254632212824,2009,12,18,12
north,influencer,Seasonal,Premium,medium,medium,low,10956,12.45,0.83,0.0471,46.0,1356,0.016,5.03,0.9999999999999998,14.0,8489.060000000001,152.5234625428132,2011,12,5,16
north,social media,Storage,Standard,high,medium,high,10957,16.5,1.65,0.119,705.0,12619,0.1146,2.87,-0.3660254037844385,14.0,620.0,195.37403288827895,2011,10,23,13
north,social media,General,Premium,high,medium,low,10958,10.08,0.42,0.2689,114.0,1153,0.0771,6.0,-0.3660254037844385,90.0,5458.03,203.4370230753789,2010,10,25,10
north,email,General,Standard,medium,medium,medium,10959,17.700000000000003,2.95,0.1038,327.0,8358,0.0725,0.47,-1.0000000000000002,14.0,455.95,124.07655869374338,2010,9,2,13
north,affiliate,Kitchen,Premium,medium,medium,medium,10960,15.3,2.55,0.0805,212.0,8177,0.0678,7.78,1.3660254037844386,21.0,7203.6,118.55396885943192,2011,1,18,15
north,search,Seasonal,Standard,medium,medium,medium,10961,15.6,1.95,0.1474,207.0,9245,0.0468,4.004003932226912,-0.3660254037844385,90.0,734.51,130.43629577588902,2011,10,6,9
north,search,Seasonal,Standard,medium,medium,medium,10962,11.9,2.1,0.5904,323.0,3524,0.0425,2.46,-0.3660254037844387,60.0,158.65,119.74813688145362,2010,5,17,13
north,affiliate,General,Premium,low,medium,high,10963,15.9,7.95,0.2408,317.0,13709,0.036,4.004003932226912,-1.0000000000000002,35.565597137138354,2277.33,79.61180215884625,2010,9,26,11
north,affiliate,Seasonal,Premium,medium,medium,high,10964,18.75,1.25,0.2314,662.0,14072,0.0086,5.57,0.9999999999999998,14.0,180.85,155.42566173886937,2009,12,6,12
north,influencer,Stationery,Premium,high,high,medium,10965,119.52,2.49,0.2294,125.0,2767,0.127,8.4,0.9999999999999998,90.0,9153.74,199.71659485751985,2011,12,1,16
north,influencer,General,Premium,medium,medium,medium,10966,15.0,1.25,0.375,88.0,4169,0.0577,3.05,-1.3660254037844386,60.0,115597.09,111.42022055844176,2010,7,7,12
north,affiliate,General,Premium,low,high,medium,10967,19.8,1.65,0.4555,556.0,8655,0.0453,6.5,-1.0000000000000002,21.0,3112.99,90.11168541559712,2010,9,20,15
north,tv,Kitchen,Premium,low,low,medium,10968,2.95,2.95,0.6,138.0,5218,0.1557,3.65,0.9999999999999998,60.0,179.76999999999998,85.90847104730825,2009,12,1,14
north,social media,Seasonal,Premium,medium,high,low,10969,19.8,1.65,0.2747,55.0,2109,0.0303,3.83,0.3660254037844379,14.0,3093.03,121.46151604766516,2011,11,2,14
north,email,Stationery,Premium,medium,high,medium,10970,19.8,1.65,0.1806,207.0,5133,0.0335,4.58,-1.0000000000000002,90.0,2516.9500000000003,107.09560828197358,2011,9,15,12
north,social media,Storage,Premium,low,medium,medium,10971,17.0,8.5,0.5781,323.0,4760,0.0344,3.0,-1.0000000000000002,7.0,1312.1,53.72343099898788,2010,9,28,15
north,social media,General,Premium,low,medium,low,10972,10.2,0.85,0.1523,24.0,273,0.05,7.7,-0.3660254037844387,14.0,12178.89,93.84850612917988,2010,5,7,9
north,search,General,Premium,medium,medium,medium,10973,6.75,6.75,0.01,110.0,3150,0.0073,0.8,0.3660254037844379,60.0,1875.63,131.31442122110997,2010,11,11,12
north,search,General,Premium,medium,medium,medium,10974,7.5,3.75,0.4149,386.0,7898,0.0673,3.3,1.3660254037844386,60.0,1161.13,122.53385690925364,2010,1,19,17
north,email,General,Budget,low,medium,low,10975,9.95,9.95,0.2766,90.0,1888,0.0284,2.15,1.3660254037844388,28.0,48.35,74.36616104697586,2010,2,9,15
north,search,General,Premium,high,high,high,10976,177.60000000000002,1.85,0.3355,530.0,30586,0.164,7.35,0.3660254037844379,60.0,51443.76,242.04501894121583,2011,11,4,9
north,social media,General,Premium,medium,low,medium,10977,3.3,1.65,0.1625,616.0,4518,0.089,3.07,-1.3660254037844388,7.0,9476.48,157.61311979961832,2011,8,1,17
north,email,General,Premium,low,low,high,10978,3.95,3.95,0.2261,626.0,17800,0.0136,4.31,0.3660254037844379,14.0,723.26,88.76081506463007,2010,11,21,13
central,search,Storage,Standard,high,medium,medium,10979,15.0,3.75,0.2686,227.0,3636,0.3116,3.26,0.3660254037844379,60.0,920.19,193.2729389506681,2010,11,10,14
north,email,General,Standard,medium,low,low,10980,0.39,0.39,0.5071,69.0,1773,0.03,5.08,0.3660254037844379,35.565597137138354,879.59,131.21049960139507,2011,11,13,14
north,search,Storage,Premium,medium,medium,high,10981,16.5,1.65,0.3997,705.0,13360,0.0148,4.16,-0.3660254037844387,14.0,2296.7,140.36626369556112,2011,5,19,15
north,social media,Seasonal,Premium,high,high,medium,10982,66.0,1.65,0.1547,397.0,4367,0.1266,1.9,1.3660254037844386,90.0,27300.722,249.257973563482,2011,1,24,10
north,email,General,Premium,low,medium,medium,10983,15.9,7.95,0.0817,293.0,6955,0.0361,4.85,-1.0,90.0,5795.08,72.51465894663426,2011,6,17,12
north,email,Storage,Premium,high,medium,high,10984,11.9,0.85,0.1608,524.0,10950,0.0466,4.45,-1.0000000000000002,90.0,1114.59,180.66547574964125,2010,9,1,9
north,search,General,Premium,medium,high,high,10985,46.5,4.65,0.051,894.0,18653,0.0864,5.18,-0.3660254037844387,30.0,386.91,130.62647901420445,2010,5,9,11
north,tv,General,Premium,low,medium,high,10986,11.9,5.95,0.2478,682.0,37145,0.0213,1.88,-1.0,21.0,1466.98,73.39543796742625,2010,6,6,10
north,email,Storage,Premium,medium,medium,medium,10987,8.5,0.85,0.23004464482458684,246.0,7452,0.056,6.46,-1.3660254037844388,60.0,4321.3,129.3468668245177,2010,8,15,13
north,social media,General,Premium,medium,medium,high,10988,15.0,1.25,0.2934,449.0,9946,0.0513,2.34,-1.3660254037844386,60.0,72274.78,146.80637789302415,2010,7,9,15
north,email,Storage,Premium,high,medium,medium,10989,17.0,0.85,0.0932,423.0,4670,0.052,3.24,-1.0,14.0,2556.44,173.2285820885131,2010,6,16,16
north,affiliate,General,Premium,medium,medium,medium,10990,15.6,0.65,0.2147,315.0,4271,0.0824,5.11,-1.0,14.0,1553.15,154.79150152868834,2010,6,1,12
north,tv,Storage,Standard,low,medium,low,10991,4.95,4.95,0.4773,34.0,516,0.0151,3.48,0.3660254037844379,21.0,507.18,54.11361100449286,2011,11,17,14
north,affiliate,Lighting,Premium,medium,low,medium,10992,1.7,0.85,0.2796,181.0,3368,0.0213,7.66,0.3660254037844379,28.0,2396.9,119.13539954244756,2010,11,14,14
north,social media,Storage,Standard,medium,medium,medium,10993,17.34,2.89,0.2547,170.0,9477,0.0248,4.22,-0.3660254037844385,35.565597137138354,708.65,115.03212076689762,2011,10,13,10
north,affiliate,General,Premium,low,high,medium,10994,35.7,5.95,0.2405,271.0,3045,0.0368,4.46,-1.0,35.565597137138354,961.87,74.69782781082364,2010,6,9,12
north,social media,General,Premium,high,high,medium,10995,20.4,0.85,0.2742,150.0,2637,0.1365,1.54,-0.3660254037844387,14.0,1384.3100000000002,192.1432192789224,2010,5,26,15
north,email,General,Premium,high,low,medium,10996,0.59,0.59,0.1528,166.0,4835,0.0435,2.13,0.3660254037844379,28.0,1815.42,189.18873431955808,2011,11,1,12
north,tv,General,Premium,medium,medium,medium,10997,17.4,1.45,0.1116,166.0,2883,0.0654,8.82,1.3660254037844386,28.0,464.35,115.32758530346716,2010,1,25,9
north,influencer,Storage,Premium,high,high,medium,10998,49.5,1.65,0.23004464482458684,396.0,7630,0.0701,6.77,0.3660254037844389,90.0,58671.84,206.0778289369057,2011,4,27,14
north,social media,Stationery,Standard,medium,medium,medium,10999,15.3,2.55,0.23004464482458684,246.0,4140,0.0486,4.61,-1.0000000000000002,35.565597137138354,1607.57,104.22589518805616,2011,9,1,18
north,social media,Kitchen,Premium,low,medium,medium,11000,17.700000000000003,2.95,0.4968,480.0,6803,0.0129,2.17,-1.0000000000000002,90.0,102143.7,98.63461234753186,2010,9,28,10
north,social media,Storage,Premium,high,medium,high,11001,13.2,0.55,0.0611,404.0,13090,0.0394,7.11,-1.0000000000000002,90.0,8404.980000000001,229.25985828714923,2010,9,14,15
north,social media,Storage,Standard,medium,medium,high,11002,5.9,2.95,0.4375,1490.0,41079,0.2545,1.92,-1.0,14.0,22.35,143.4005859659067,2010,6,7,15
north,social media,Seasonal,Premium,medium,medium,high,11003,15.0,1.25,0.298,601.0,10769,0.0156,4.004003932226912,-1.0000000000000002,35.565597137138354,1318.22,134.26665107261854,2010,9,19,15
north,search,Storage,Premium,medium,medium,medium,11004,9.9,1.65,0.1803,664.0,8941,0.0765,7.66,-1.0,21.0,1124.19,132.1945712153462,2010,6,3,16
north,affiliate,Stationery,Premium,low,medium,medium,11005,17.0,8.5,0.6,269.0,7578,0.0249,4.4,-1.3660254037844386,7.0,3412.38,32.782422842039615,2010,7,1,12
north,affiliate,General,Premium,medium,high,medium,11006,25.200000000000003,2.1,0.1793,323.0,4601,0.0798,4.31,-1.0,21.0,16955.8,107.5672356328976,2010,6,6,15
north,email,General,Standard,low,medium,low,11007,14.85,4.95,0.3677,224.0,2481,0.052,6.52,-0.3660254037844385,35.565597137138354,335.85,83.01732891055498,2010,10,26,18
north,search,Stationery,Premium,high,low,low,11008,2.5,1.25,0.1364,242.0,2048,0.0764,2.56,-0.3660254037844385,28.0,2698.63,164.71203744645786,2011,10,4,12
north,influencer,Storage,Premium,high,medium,medium,11009,16.5,1.65,0.0366,377.0,3482,0.0398,1.96,-1.3660254037844386,60.0,13223.42,169.61613443134345,2011,7,27,13
north,social media,Storage,Premium,high,high,medium,11010,30.0,1.25,0.3185,312.0,8761,0.0091,3.25,0.3660254037844379,14.0,3651.73,165.09701898005724,2010,11,24,16
north,email,General,Premium,low,high,medium,11011,32.7,5.45,0.2251,112.0,3521,0.0514,1.25,-1.3660254037844386,35.565597137138354,2548.6,73.73752216150763,2010,7,6,15
north,influencer,Kitchen,Premium,high,medium,low,11012,15.0,1.25,0.1928,372.0,2414,0.1701,7.25,1.3660254037844386,30.0,61610.84,251.44627252924255,2011,1,19,13
north,search,General,Premium,high,high,high,11013,27.04,1.69,0.0098,1010.0,51978,0.0481,5.28,0.3660254037844379,14.0,501.69000000000005,192.24671216866588,2010,11,3,12
north,email,Stationery,Premium,high,low,low,11014,4.2,0.42,0.6,95.0,2212,0.1205,8.15,-1.0000000000000002,60.0,7306.17,170.7315032531462,2011,9,25,12
north,tv,General,Premium,medium,medium,low,11015,8.7,1.45,0.0583,151.0,2145,0.0201,1.76,0.3660254037844379,30.0,61272.03,124.7584413855636,2011,11,2,12
north,affiliate,Stationery,Premium,low,high,low,11016,89.69999999999999,14.95,0.0368,24.0,569,0.1018,3.84,-1.3660254037844388,14.0,17666.39,48.52224871260084,2011,8,22,14
north,affiliate,Stationery,Standard,high,medium,high,11017,5.04,0.42,0.1794,353.0,14497,0.0435,2.62,-1.3660254037844386,28.0,697.65,213.0673566066478,2010,7,15,13
north,email,General,Premium,low,low,medium,11018,2.95,2.95,0.6,125.0,5407,0.0523,4.64,0.9999999999999998,90.0,7941.679999999999,91.17631717320587,2010,12,8,14
north,email,Seasonal,Premium,high,medium,medium,11019,5.1,0.85,0.1532,262.0,6570,0.0333,1.9,1.3660254037844386,14.0,545.37,164.7085331853495,2010,1,31,11
north,social media,General,Premium,high,high,medium,11020,19.8,1.65,0.13,269.0,5778,0.0736,4.72,1.3660254037844388,90.0,2926.3900000000003,176.74454238032098,2011,2,16,13
north,affiliate,Lighting,Premium,medium,medium,high,11021,11.9,1.25,0.1109,593.0,25449,0.1414,8.33,-1.0000000000000002,90.0,881.72,162.83501654095053,2010,9,12,10
north,email,General,Premium,high,medium,low,11022,5.04,0.42,0.2086,269.0,2035,0.0564,3.33,-0.3660254037844385,90.0,1042.13,243.32460773677877,2010,10,31,15
north,search,Stationery,Premium,medium,medium,medium,11023,15.9,7.95,0.2134,281.0,6641,0.0686,3.43,1.3660254037844386,60.0,3954.83,131.63947347876302,2011,1,6,18
north,email,General,Premium,medium,high,high,11024,70.80000000000001,2.95,0.3221,631.0,15575,0.0334,5.97,-0.3660254037844387,28.0,18825.63,110.29651397326536,2011,5,24,15
north,email,Seasonal,Standard,high,low,high,11025,0.58,0.29,0.6,484.0,13034,0.0219,3.19,0.3660254037844379,21.0,570.86,278.77461975565114,2011,11,13,13
north,social media,General,Premium,medium,high,high,11026,41.65,5.95,0.0962,682.0,21439,0.0797,4.03,-0.3660254037844385,30.0,1874.69,131.01884067087045,2010,10,17,16
north,affiliate,Storage,Standard,medium,medium,medium,11027,7.8,1.95,0.1287,138.0,2827,0.0472,4.36,-0.3660254037844385,90.0,318.3,108.59320795007756,2010,10,17,13
north,search,General,Premium,medium,medium,high,11028,8.45,1.69,0.1899,1010.0,25873,0.0314,6.48,0.3660254037844389,7.0,3843.92,144.5181400969825,2010,4,28,13
north,influencer,Seasonal,Premium,high,low,medium,11029,1.7,0.85,0.2279,178.0,6211,0.0612,3.98,0.9999999999999998,35.565597137138354,851.9300000000001,169.50708437095216,2009,12,13,12
north,email,Lighting,Premium,low,medium,low,11030,7.5,3.75,0.0063,138.0,1500,0.0689,3.65,-1.0,30.0,2889.28,98.88376932490344,2010,6,27,13
north,tv,Seasonal,Standard,medium,medium,medium,11031,11.9,1.25,0.1902,662.0,9387,0.0193,3.8,1.3660254037844386,35.565597137138354,30.0,138.9195288616934,2010,1,31,13
north,search,Storage,Premium,high,high,high,11032,20.8,0.65,0.4589,524.0,19277,0.0243,3.18,-0.3660254037844387,21.0,1068.33,193.24054828157688,2011,5,5,16
north,email,Lighting,Premium,low,high,low,11033,27.0,6.75,0.5941,201.0,2138,0.1118,5.21,1.0,14.0,737.36,93.90496376783793,2010,3,26,11
north,social media,General,Premium,medium,low,medium,11034,2.1,2.1,0.0508,438.0,3556,0.0546,2.81,0.3660254037844379,14.0,693.27,144.35317220773052,2010,11,14,15
north,social media,General,Standard,medium,medium,low,11035,12.48,2.08,0.3887,55.0,651,0.1077,6.27,0.3660254037844379,30.0,207.66,119.49465757511204,2011,11,29,13
north,search,Kitchen,Premium,medium,medium,high,11036,11.9,2.95,0.4024,647.0,18031,0.0597,3.93,-0.3660254037844385,30.0,8496.240000000002,120.81028955063718,2011,10,18,17
north,affiliate,Seasonal,Premium,low,medium,high,11037,17.85,5.95,0.2694,661.0,10482,0.0841,3.68,-1.3660254037844388,7.0,3275.17,79.25844058322573,2010,8,24,15
north,search,Stationery,Premium,medium,high,low,11038,35.400000000000006,2.95,0.0778,35.0,945,0.0975,3.49,1.3660254037844386,30.0,1462.63,148.33793780054367,2011,1,27,0
north,social media,General,Premium,medium,high,high,11039,25.200000000000003,2.1,0.2038,521.0,47657,0.0541,2.99,-0.3660254037844385,60.0,50.400000000000006,154.16600950728713,2010,10,15,14
north,email,General,Premium,low,high,medium,11040,43.8,10.95,0.067,377.0,3849,0.001,3.85,-1.3660254037844386,90.0,15023.251,52.566475419710805,2010,7,5,13
north,email,Lighting,Premium,medium,low,low,11041,2.55,2.55,0.2666,139.0,1266,0.0435,0.74,1.3660254037844388,14.0,1774.82,116.60223428739612,2011,2,22,11
north,tv,General,Premium,low,low,low,11042,1.7,0.85,0.3347,73.0,1166,0.0133,4.75,-1.0000000000000002,28.0,53801.88,87.38756540729926,2011,9,14,12
north,influencer,Storage,Premium,medium,high,high,11043,33.0,1.65,0.2823,315.0,10710,0.037,1.21,-1.0,7.0,3465.97,127.97512981080423,2011,6,10,10
north,email,General,Premium,medium,low,medium,11044,1.25,1.25,0.6,182.0,4006,0.1061,2.32,-1.0,28.0,919.43,125.56839140253037,2011,6,3,17
north,social media,General,Standard,high,medium,low,11045,8.5,0.85,0.1947,103.0,1494,0.0235,2.9,0.3660254037844379,21.0,371.88,166.01197539719826,2011,11,14,13
north,tv,General,Premium,low,low,medium,11046,2.1,2.1,0.0529,207.0,2653,0.0167,0.83,-1.0000000000000002,7.0,778.91,93.27596295796111,2010,9,16,11
north,search,Storage,Premium,high,low,medium,11047,3.3,1.65,0.1968,233.0,3543,0.1509,2.17,1.0,60.0,32.85,167.8578773147355,2010,3,29,10
north,email,General,Premium,high,high,low,11048,93.6,0.39,0.1319,146.0,1119,0.0474,2.9,-0.3660254037844385,21.0,187432.03,218.31046475852816,2011,10,28,12
north,social media,General,Premium,low,high,high,11049,35.400000000000006,2.95,0.23004464482458684,589.0,21678,0.0437,3.69,-1.3660254037844386,21.0,2331.33,90.86168265202616,2010,7,7,16
north,social media,Seasonal,Premium,medium,medium,low,11050,5.95,0.85,0.5331,211.0,1703,0.0505,4.34,0.3660254037844379,21.0,5493.0,163.75904512230568,2011,11,3,16
north,search,General,Premium,medium,medium,medium,11051,15.0,3.75,0.5352,165.0,4715,0.0465,4.56,0.3660254037844379,60.0,773.97,101.54926357364432,2011,11,1,0
north,search,Storage,Premium,medium,high,medium,11052,35.400000000000006,2.95,0.21,744.0,9195,0.0291,5.55,-0.3660254037844385,14.0,121681.6,112.23217592767068,2010,10,21,18
north,influencer,Seasonal,Premium,medium,medium,medium,11053,17.4,1.45,0.23004464482458684,336.0,5502,0.0192,4.13,-0.3660254037844385,28.0,2685.46,154.73606575746285,2011,10,11,13
north,influencer,General,Premium,low,low,medium,11054,3.75,3.75,0.262,197.0,3448,0.0494,3.84,-1.3660254037844386,21.0,2647.0,80.49701300918171,2011,7,3,10
north,tv,Stationery,Premium,medium,medium,medium,11055,10.5,0.42,0.0142,33.0,2589,0.0188,2.55,1.0,21.0,1456.98,137.28969418690383,2010,3,21,16
west,affiliate,General,Premium,medium,high,high,11056,67.5,6.75,0.5138,678.0,10765,0.0976,4.43,-0.3660254037844385,30.0,3919.67,101.88540635193868,2010,10,26,12
north,email,Kitchen,Premium,medium,high,low,11057,20.4,0.85,0.458,88.0,2060,0.0025,6.24,0.9999999999999998,28.0,677.26,109.14098590795746,2010,12,16,0
north,email,Stationery,Premium,high,low,low,11058,1.05,0.21,0.0875,83.0,1720,0.0933,2.37,0.9999999999999998,30.0,21533.84,270.63838621219065,2010,12,5,12
north,social media,General,Standard,high,medium,medium,11059,11.9,1.25,0.1045,218.0,2585,0.0432,4.21,1.3660254037844386,30.0,1197.66,177.34106099877687,2011,1,25,13
north,email,General,Premium,low,medium,medium,11060,12.75,4.25,0.2658,143.0,2804,0.0221,4.004003932226912,-0.3660254037844385,60.0,1433.58,88.97123530885099,2010,10,3,11
north,influencer,General,Premium,medium,high,medium,11061,19.8,4.95,0.5051,474.0,6066,0.008,3.75,0.3660254037844379,90.0,2048.92,108.96769640654075,2011,11,29,15
central,social media,General,Premium,medium,high,low,11062,20.4,0.85,0.2031,141.0,1966,0.0385,4.39,-1.0000000000000002,7.0,3495.93,126.14902700777792,2010,9,12,13
north,social media,Storage,Premium,high,medium,medium,11063,19.5,1.95,0.1835,450.0,4045,0.068,5.91,1.0,60.0,291.78,173.27838484848638,2010,3,29,11
north,email,Stationery,Premium,high,medium,medium,11064,10.5,0.42,0.2286,289.0,9230,0.0362,8.11,-1.3660254037844386,90.0,1580.11,201.18742725909203,2011,7,28,10
north,email,General,Premium,medium,medium,medium,11065,10.14,1.69,0.0563,415.0,5766,0.0262,6.32,-1.0000000000000002,30.0,3847.34,115.01103592245312,2011,9,13,13
north,search,General,Premium,low,medium,medium,11066,4.95,4.95,0.3973,385.0,3829,0.0435,3.42,1.0,14.0,14.490000000000002,86.731803082017,2010,3,8,12
north,search,Storage,Premium,high,low,high,11067,1.65,1.65,0.5421,401.0,13081,0.0435,0.13,0.3660254037844379,14.0,1298.75,168.09500949078034,2011,11,18,13
north,affiliate,General,Premium,low,medium,low,11068,17.4,1.45,0.3687,106.0,2352,0.1233,7.9,-1.3660254037844386,21.0,8913.48,89.59662291281353,2010,7,21,10
north,influencer,General,Premium,medium,high,medium,11069,19.9,9.95,0.0799,125.0,3276,0.0834,2.41,0.3660254037844389,30.0,1681.15,148.64631021866512,2011,4,15,14
north,social media,Stationery,Premium,medium,low,medium,11070,2.55,0.85,0.4889,93.0,2639,0.0874,3.11,-0.3660254037844387,30.0,8934.16,152.6678731535349,2010,5,30,15
north,email,Stationery,Premium,medium,high,medium,11071,1630.974466429804,8.5,0.4313,229.0,8038,0.1043,1.76,0.3660254037844379,30.0,4285.13,161.90691722859518,2010,11,14,12
north,email,General,Premium,low,low,low,11072,2.5,1.25,0.0668,41.0,771,0.0369,8.08,0.3660254037844379,21.0,25419.06,96.25637615569477,2010,11,9,14
north,influencer,General,Premium,medium,low,medium,11073,4.949999999999999,1.65,0.23004464482458684,227.0,5854,0.0004,2.78,-0.3660254037844387,30.0,1781.44,138.8078869440189,2011,5,4,11
north,affiliate,Seasonal,Premium,low,high,low,11074,29.700000000000003,4.95,0.2145,103.0,1389,0.03,2.04,0.9999999999999998,7.0,922.68,92.93919413705972,2009,12,10,12
east,email,Lighting,Standard,low,medium,medium,11075,19.5,1.95,0.1444,69.0,3693,0.0233,5.09,-0.3660254037844387,28.0,580.86,98.43954466326772,2010,5,26,14
north,social media,Seasonal,Standard,medium,low,high,11076,2.1,2.1,0.0353,323.0,10689,0.0383,4.004003932226912,0.3660254037844389,30.0,81.1,148.81789468470524,2010,4,6,14
